,CD,WDT,VBZ,NNP,POS,JJS,TO,RBR,UH,EX,RB,JJ,VBP,PDT,VBD,FW,WRB,DT,NNPS,JJR,PRP,VB,VBN,CC,WP,NN,MD,IN,RP,WP$,PRP$,NNS,VBG,RBS,LABEL
3910,0.0,0,1.0,3.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,1,0,0,0,0.0,0.0,0.0,1,1,0,1.0,0.0,0.0,0,0,0,0,ABBR
3911,0.0,0,0.0,2.0,0,0.0,1.0,0,0.0,0.0,0.0,0,0,0,1.0,0,0.0,0,0,0,0,0.0,0.0,0.0,1,2,0,2.0,0.0,0.0,0,0,0,0,NUM
3912,0.0,0,0.0,1.0,1,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0,1,0,0,HUM
3913,1.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1,1,0,1.0,0,0.0,2,0,0,0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0,2,0,0,ENTY
3914,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1,1,0,0.0,0,1.0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,1,0,0,LOC
3915,0.0,0,1.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,1,0,0,0,0.0,1.0,0.0,1,3,0,0.0,0.0,0.0,0,0,0,0,ENTY
3916,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1,1,0,0.0,0,1.0,1,0,0,0,0.0,0.0,0.0,0,2,0,1.0,0.0,0.0,0,1,0,0,NUM
3917,1.0,0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,1.0,0,0.0,2,0,0,0,0.0,1.0,0.0,1,0,0,2.0,0.0,0.0,0,2,0,0,ENTY
3918,0.0,0,0.0,4.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,1.0,0,0.0,0,0,0,0,0.0,0.0,0.0,1,0,0,2.0,0.0,0.0,0,0,0,0,HUM
3919,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,1.0,1,0,0,1,1.0,0.0,0.0,0,3,1,1.0,0.0,0.0,1,0,0,0,LOC
3920,0.0,0,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,2,0,0,0,0.0,0.0,0.0,1,2,0,1.0,0.0,0.0,0,1,0,0,NUM
3921,2.0,0,1.0,0.0,0,0.0,1.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,1.0,1.0,1.0,1,0,0,2.0,0.0,0.0,0,0,0,0,ENTY
3922,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.0,0,1,0,0.0,0,1.0,0,0,0,0,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1,1,0,0,DESC
3923,0.0,0,0.0,5.0,0,0.0,1.0,0,0.0,0.0,0.0,0,0,0,3.0,0,1.0,1,0,0,0,0.0,0.0,1.0,0,1,0,2.0,1.0,0.0,0,1,0,0,NUM
3924,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2,1,0,0.0,0,1.0,1,0,0,0,0.0,0.0,0.0,0,2,0,1.0,0.0,0.0,0,1,1,0,NUM
3925,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,1,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,1,1,0,1.0,0.0,0.0,0,1,0,0,ENTY
3926,0.0,1,1.0,0.0,0,1.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,1,0,0,0,0.0,0.0,0.0,0,3,0,1.0,0.0,0.0,0,0,0,0,ENTY
3927,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,1,0,0.0,0,0.0,0,0,1,0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0,0,0,0,ENTY
3928,0.0,0,0.0,3.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,1.0,0,0.0,0,0,0,0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0,0,0,0,HUM
3929,0.0,0,1.0,2.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,1.0,0,0.0,1,0,0,0,0.0,0.0,0.0,1,0,0,1.0,0.0,0.0,0,0,0,0,ENTY
3930,0.0,0,1.0,3.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,1.0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,LOC
3931,0.0,0,0.0,3.0,0,0.0,0.0,0,0.0,0.0,0.0,1,0,0,1.0,0,0.0,1,0,0,0,0.0,1.0,0.0,1,2,0,2.0,0.0,0.0,0,0,0,0,HUM
3932,0.0,0,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,1,0,0,0,0.0,0.0,0.0,1,3,0,2.0,0.0,0.0,0,1,0,1,LOC
3933,0.0,0,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,1.0,2,0,0,1,1.0,0.0,0.0,0,2,0,1.0,0.0,0.0,0,0,0,0,DESC
3934,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.0,0.0,0,0,0,1.0,0,0.0,0,0,0,0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0,0,0,0,DESC
3935,0.0,0,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,1,0,1,0,0.0,0.0,0.0,1,1,0,1.0,0.0,0.0,0,1,0,0,ENTY
3936,0.0,0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,1,0,0,0,0.0,0.0,0.0,0,2,0,0.0,0.0,0.0,0,0,0,0,ENTY
3937,0.0,0,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,1,1,0,1.0,0.0,0.0,0,0,0,0,ENTY
3938,0.0,0,1.0,2.0,1,0.0,0.0,0,0.0,0.0,0.0,1,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0,0,0,0,HUM
3939,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1,1,0,0.0,0,1.0,0,0,0,0,0.0,1.0,0.0,0,1,0,1.0,0.0,0.0,0,1,0,0,NUM
3940,0.0,0,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,1,0,0,0,0.0,0.0,0.0,1,2,0,1.0,0.0,0.0,0,0,0,0,ENTY
3941,1.0,0,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2,0,0,0.0,0,1.0,1,0,0,0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0,1,0,0,NUM
3942,0.0,0,0.0,7.0,0,0.0,0.0,0,0.0,0.0,0.0,1,1,0,1.0,0,0.0,1,0,0,2,1.0,0.0,0.0,1,3,0,3.0,0.0,0.0,0,0,0,0,HUM
3943,0.0,0,0.0,3.0,0,0.0,1.0,0,0.0,0.0,0.0,1,0,0,0.0,0,0.0,0,0,0,0,1.0,2.0,1.0,1,1,0,0.0,0.0,0.0,0,0,0,0,LOC
3944,0.0,0,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,2,0,0,0,0.0,0.0,0.0,1,2,0,1.0,0.0,0.0,0,0,0,0,DESC
3945,0.0,0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0,1,0,0.0,0,0.0,1,0,0,0,0.0,0.0,0.0,1,0,0,1.0,0.0,0.0,0,1,0,0,DESC
3946,1.0,0,0.0,2.0,0,0.0,0.0,0,0.0,0.0,0.0,1,0,0,1.0,0,1.0,1,0,0,0,0.0,0.0,0.0,0,2,0,4.0,0.0,0.0,0,1,0,0,NUM
3947,0.0,0,1.0,2.0,1,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,1.0,1,3,0,0.0,0.0,0.0,0,0,0,0,HUM
3948,0.0,0,0.0,2.0,0,0.0,1.0,0,0.0,0.0,0.0,1,0,0,1.0,0,0.0,1,0,0,0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0,1,0,0,HUM
3949,0.0,0,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,1,0,0,0,0.0,0.0,1.0,1,1,0,1.0,0.0,0.0,0,2,0,0,DESC
3950,0.0,0,0.0,4.0,1,0.0,0.0,0,0.0,0.0,0.0,1,0,0,1.0,0,0.0,1,0,0,0,0.0,0.0,0.0,1,1,0,1.0,0.0,0.0,0,0,0,0,HUM
3951,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.0,2,1,0,0.0,0,1.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,1,0,0,DESC
3952,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2,0,0,1.0,0,0.0,0,0,0,0,0.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0,1,1,0,HUM
3953,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2,0,0,1.0,0,0.0,1,0,0,0,0.0,0.0,0.0,1,3,0,0.0,0.0,0.0,0,0,0,0,HUM
3954,1.0,0,1.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,1,0,0,0.0,0,0.0,1,0,0,0,0.0,0.0,0.0,1,1,0,1.0,0.0,0.0,0,0,0,0,ENTY
3955,0.0,0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,1,0,0,2.0,0,0.0,1,0,0,0,0.0,0.0,0.0,1,1,0,1.0,0.0,0.0,0,0,0,0,HUM
3956,0.0,0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,1.0,1,1,0,0.0,0,1.0,1,1,0,0,0.0,0.0,0.0,0,1,0,1.0,0.0,0.0,0,1,0,0,NUM
3957,0.0,0,0.0,3.0,0,0.0,0.0,0,0.0,0.0,1.0,0,1,0,1.0,0,1.0,2,0,0,0,0.0,0.0,0.0,0,1,0,3.0,1.0,0.0,0,0,0,0,NUM
3958,0.0,0,0.0,4.0,0,0.0,1.0,0,0.0,0.0,0.0,0,0,0,1.0,0,0.0,1,0,0,0,1.0,0.0,0.0,1,3,0,0.0,0.0,0.0,0,0,0,0,HUM
3959,0.0,0,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1,0,0,0.0,0,0.0,0,0,0,0,1.0,0.0,0.0,1,0,0,1.0,0.0,0.0,0,0,0,0,ABBR
3960,0.0,0,1.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0,0,0,0,ENTY
3961,0.0,0,0.0,3.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,1.0,0,0.0,0,0,0,0,1.0,0.0,0.0,1,2,0,1.0,0.0,0.0,1,0,1,0,HUM
3962,0.0,0,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1,0,0,0.0,0,1.0,0,0,0,0,0.0,0.0,0.0,0,2,0,1.0,0.0,0.0,1,0,0,0,NUM
3963,0.0,0,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,1,0,0,0,0.0,0.0,1.0,1,3,0,1.0,0.0,0.0,0,0,0,0,DESC
3964,0.0,0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,1,0,0,1.0,0,1.0,0,0,0,0,1.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0,0,0,0,NUM
3965,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2,1,0,0.0,0,0.0,1,0,0,0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0,1,0,0,LOC
3966,1.0,0,0.0,2.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,1.0,0,0.0,1,0,0,0,0.0,0.0,0.0,1,1,0,1.0,0.0,0.0,0,0,0,0,LOC
3967,1.0,0,0.0,0.0,0,0.0,1.0,0,0.0,0.0,0.0,3,0,0,1.0,0,0.0,0,1,0,0,0.0,1.0,0.0,1,2,0,2.0,0.0,0.0,0,1,0,0,ENTY
3968,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1,0,0,0.0,0,1.0,0,0,0,0,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,2,0,0,DESC
3969,0.0,0,0.0,0.0,0,0.0,1.0,0,0.0,0.0,0.0,1,1,0,0.0,0,1.0,0,0,0,0,1.0,0.0,0.0,0,2,0,0.0,0.0,0.0,0,1,0,0,NUM
3970,0.0,0,1.0,3.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0,0,0,0,HUM
3971,0.0,0,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,1,0,0,0,0.0,0.0,0.0,1,4,0,2.0,0.0,0.0,0,0,0,0,LOC
3972,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.0,2,1,0,0.0,0,1.0,1,0,0,0,0.0,0.0,0.0,0,2,0,1.0,0.0,0.0,0,1,0,0,NUM
3973,0.0,0,1.0,2.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,1.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,LOC
3974,0.0,0,1.0,0.0,0,1.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,1,0,0,0,0.0,0.0,0.0,1,2,0,0.0,0.0,0.0,0,1,0,0,ENTY
3975,0.0,0,1.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,1,0,0,0.0,0,0.0,2,0,0,0,0.0,0.0,0.0,1,4,0,2.0,0.0,0.0,0,0,0,0,ENTY
3976,0.0,0,0.0,3.0,0,0.0,0.0,0,0.0,0.0,1.0,1,0,0,0.0,0,2.0,1,0,0,0,1.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0,0,1,0,NUM
3977,0.0,0,1.0,2.0,0,0.0,0.0,0,0.0,0.0,0.0,1,0,0,0.0,0,1.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,NUM
3978,0.0,0,0.0,2.0,0,0.0,0.0,0,0.0,0.0,0.0,1,0,0,0.0,0,1.0,2,0,0,1,1.0,0.0,0.0,0,3,1,2.0,0.0,0.0,0,0,0,0,LOC
3979,1.0,0,1.0,2.0,1,0.0,0.0,0,0.0,0.0,0.0,1,0,1,0.0,0,1.0,1,0,0,0,0.0,0.0,0.0,0,2,0,0.0,0.0,0.0,0,0,0,0,DESC
3980,0.0,0,0.0,2.0,1,0.0,0.0,0,0.0,0.0,0.0,0,0,0,2.0,0,1.0,0,0,0,0,0.0,1.0,1.0,1,2,0,0.0,0.0,0.0,0,0,0,0,LOC
3981,0.0,0,1.0,2.0,1,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,1,0,0,0,0.0,0.0,0.0,1,2,0,1.0,0.0,0.0,0,1,0,0,DESC
3982,1.0,0,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,1,1,0,1.0,0.0,0.0,0,0,0,0,DESC
3983,0.0,0,0.0,2.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,1.0,0,0.0,2,0,0,0,0.0,0.0,0.0,1,2,0,1.0,0.0,0.0,0,0,0,0,LOC
3984,0.0,0,0.0,1.0,1,0.0,0.0,0,0.0,0.0,0.0,1,0,0,1.0,0,0.0,0,0,0,0,0.0,0.0,0.0,1,3,0,2.0,0.0,0.0,1,0,0,0,ENTY
3985,0.0,0,0.0,3.0,0,0.0,0.0,0,0.0,0.0,0.0,1,1,0,2.0,0,0.0,2,0,0,1,0.0,0.0,0.0,1,3,0,2.0,0.0,0.0,0,0,0,0,ENTY
3986,0.0,0,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,2,0,0.0,0,2.0,1,0,0,2,0.0,0.0,0.0,0,1,0,1.0,1.0,0.0,0,0,0,0,DESC
3987,0.0,0,1.0,2.0,0,0.0,0.0,0,0.0,0.0,0.0,1,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,1,2,0,0.0,0.0,0.0,0,0,0,0,HUM
3988,0.0,1,2.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,1,0,0.0,0,0.0,2,0,0,0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0,1,0,0,ENTY
3989,0.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1,0,0,1.0,0,0.0,1,0,0,0,1.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0,0,0,0,HUM
3990,0.0,0,0.0,3.0,0,0.0,0.0,0,0.0,0.0,0.0,1,0,0,1.0,0,0.0,2,0,0,1,1.0,0.0,0.0,1,2,0,2.0,0.0,0.0,0,2,0,0,ENTY
3991,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1,1,0,0.0,0,1.0,0,0,0,1,0.0,0.0,0.0,0,4,1,1.0,0.0,0.0,0,1,0,0,LOC
3992,0.0,0,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0,0,0,0,DESC
3993,0.0,0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,2,1,0,0.0,0,1.0,1,0,0,0,0.0,0.0,0.0,0,2,0,3.0,0.0,0.0,0,1,0,0,NUM
3994,0.0,0,1.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,1,0,0,0.0,0,1.0,1,0,0,0,0.0,0.0,0.0,0,1,0,1.0,0.0,0.0,0,0,0,0,NUM
3995,1.0,0,0.0,3.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,1.0,0,0.0,1,2,0,0,0.0,0.0,0.0,1,1,0,1.0,0.0,0.0,0,0,0,0,HUM
3996,0.0,0,0.0,2.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,2.0,0,1.0,1,0,0,0,0.0,0.0,0.0,0,0,0,1.0,0.0,0.0,0,0,0,0,NUM
3997,3.0,0,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2,0,0,0.0,0,0.0,0,0,1,0,0.0,1.0,0.0,1,1,0,2.0,0.0,0.0,0,1,0,0,HUM
3998,0.0,0,1.0,3.0,0,0.0,0.0,0,0.0,0.0,0.0,2,0,0,0.0,0,1.0,3,0,0,0,1.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0,1,0,0,NUM
3999,0.0,0,0.0,2.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,1.0,0,0,0,1,1.0,0.0,0.0,0,0,1,1.0,0.0,0.0,0,0,0,0,LOC
4000,1.0,0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,2,0,0,0,1.0,0.0,0.0,1,3,1,2.0,0.0,0.0,0,0,0,0,NUM
4001,1.0,0,1.0,0.0,0,1.0,0.0,0,0.0,0.0,1.0,0,0,0,1.0,0,2.0,2,0,0,1,1.0,0.0,1.0,0,3,0,2.0,0.0,0.0,0,0,0,0,NUM
4002,0.0,0,2.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,1,0,0,1,0.0,1.0,0.0,1,2,0,1.0,0.0,0.0,0,0,0,0,ENTY
4003,0.0,0,1.0,2.0,0,0.0,2.0,0,0.0,0.0,0.0,0,0,0,1.0,0,0.0,0,0,0,0,1.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0,0,0,0,HUM
4004,1.0,0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,1,0,0,1.0,0,0.0,2,0,0,0,0.0,0.0,0.0,1,1,0,1.0,0.0,0.0,0,0,0,0,HUM
4005,0.0,0,1.0,3.0,0,0.0,0.0,0,0.0,0.0,1.0,0,0,0,2.0,0,1.0,2,0,0,0,0.0,1.0,0.0,2,2,0,2.0,0.0,0.0,1,0,0,0,HUM
4006,1.0,0,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1,0,0,0.0,0,1.0,1,0,0,0,0.0,1.0,0.0,0,1,0,1.0,0.0,0.0,0,0,0,0,DESC
4007,0.0,0,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0,0,0,0,DESC
4008,0.0,0,1.0,5.0,1,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,1.0,0.0,0.0,1,1,0,1.0,0.0,0.0,0,0,0,0,HUM
4009,2.0,0,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,1.0,0.0,1,2,0,1.0,0.0,0.0,0,1,0,0,HUM
4010,0.0,0,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,3,0,0,0.0,0,1.0,2,0,0,0,0.0,0.0,0.0,0,2,0,1.0,0.0,0.0,0,0,0,0,NUM
4011,0.0,0,1.0,2.0,0,0.0,0.0,0,0.0,0.0,0.0,1,0,0,0.0,0,0.0,0,0,0,0,1.0,0.0,1.0,1,1,0,2.0,0.0,0.0,2,2,1,0,ENTY
4012,0.0,0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,3,1,0,0.0,0,1.0,1,0,0,0,0.0,0.0,0.0,0,1,0,1.0,0.0,0.0,0,1,0,0,NUM
4013,0.0,0,0.0,0.0,0,0.0,1.0,0,0.0,0.0,0.0,1,0,0,0.0,0,1.0,1,0,0,2,5.0,0.0,2.0,0,2,1,0.0,0.0,0.0,0,0,0,0,LOC
4014,0.0,0,0.0,3.0,0,0.0,0.0,0,0.0,0.0,0.0,2,1,0,0.0,0,1.0,2,0,0,0,0.0,0.0,0.0,0,1,0,1.0,0.0,0.0,0,1,0,0,NUM
4015,1.0,0,0.0,2.0,0,0.0,0.0,0,0.0,0.0,1.0,0,1,0,1.0,0,1.0,0,0,0,0,0.0,0.0,0.0,0,0,0,2.0,0.0,0.0,0,1,0,0,NUM
4016,0.0,0,0.0,3.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,1.0,0,0.0,1,0,0,0,0.0,0.0,0.0,1,1,0,1.0,0.0,0.0,0,0,0,0,LOC
4017,0.0,0,0.0,2.0,0,0.0,0.0,0,0.0,0.0,1.0,1,0,0,2.0,0,1.0,0,0,0,0,0.0,1.0,1.0,0,0,0,0.0,1.0,0.0,0,0,0,0,DESC
4018,0.0,0,1.0,0.0,0,0.0,1.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,1,0,0,1,2.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0,0,0,0,ENTY
4019,1.0,1,0.0,4.0,0,0.0,1.0,0,0.0,0.0,1.0,1,0,0,3.0,0,0.0,2,0,0,1,1.0,0.0,1.0,1,3,0,6.0,0.0,0.0,1,2,0,0,HUM
4020,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,1.0,0,0.0,1,0,0,0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0,0,0,0,HUM
4021,0.0,0,0.0,2.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,1.0,0,0.0,0,0,0,0,1.0,0.0,0.0,1,2,0,1.0,0.0,0.0,1,0,0,0,LOC
4022,0.0,0,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,1,0,0,0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0,0,0,0,DESC
4023,0.0,0,0.0,2.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,1,0,0,0,0.0,0.0,0.0,1,1,0,2.0,0.0,0.0,0,1,0,0,HUM
4024,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1,1,0,0.0,0,0.0,1,0,0,0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0,1,0,0,ENTY
4025,0.0,0,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,1.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0,0,0,0,DESC
4026,0.0,0,0.0,0.0,0,0.0,1.0,0,0.0,0.0,0.0,0,0,0,0.0,0,1.0,2,0,0,1,1.0,0.0,0.0,0,3,1,0.0,0.0,0.0,0,1,0,0,LOC
4027,0.0,0,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,1,0,0,0,0.0,0.0,0.0,1,2,0,0.0,0.0,0.0,0,0,0,0,ENTY
4028,0.0,0,0.0,2.0,1,0.0,0.0,0,0.0,0.0,0.0,0,0,0,1.0,0,0.0,0,0,0,0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0,0,0,0,HUM
4029,0.0,0,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1,0,0,0.0,0,1.0,0,0,0,0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0,0,0,0,LOC
4030,0.0,0,1.0,0.0,0,0.0,1.0,0,0.0,0.0,0.0,1,0,0,0.0,0,1.0,1,0,0,1,2.0,0.0,0.0,0,3,0,2.0,0.0,0.0,0,1,0,0,NUM
4031,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2,1,0,0.0,0,0.0,2,0,0,0,0.0,0.0,0.0,1,1,0,1.0,0.0,0.0,0,1,0,0,ENTY
4032,0.0,0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0,1,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,1,1,0,1.0,0.0,0.0,0,1,0,0,LOC
4033,0.0,0,0.0,3.0,0,0.0,0.0,0,0.0,0.0,0.0,0,1,0,0.0,0,1.0,1,0,0,0,0.0,0.0,1.0,0,1,0,1.0,0.0,0.0,0,0,0,0,LOC
4034,0.0,0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,1.0,1,1,0,2.0,0,1.0,2,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,1,0,0,DESC
4035,0.0,0,0.0,0.0,0,0.0,1.0,0,0.0,0.0,0.0,0,1,0,0.0,0,0.0,1,0,0,0,1.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0,1,0,0,DESC
4036,0.0,0,1.0,2.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,1,0,0,0,1.0,0.0,0.0,1,2,0,0.0,0.0,0.0,0,0,0,0,ENTY
4037,0.0,0,0.0,3.0,0,0.0,0.0,0,0.0,0.0,0.0,2,1,0,1.0,0,1.0,1,0,0,0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0,0,0,0,NUM
4038,0.0,0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,1.0,1,0,0,1,3.0,0.0,0.0,0,1,0,1.0,0.0,0.0,0,0,0,0,ENTY
